,date_sold,property_type,lot_area_value,address,variable_data,variale_data_2,zestimate,img_src,price,bedrooms,contingent_listing_type,longitude,latitude,listing_status,zpid,rent_zestimate,days_on_zillow,bathrooms,living_area,country,currency,lot_area_unit,has_image
2651,1657868400000,SINGLE_FAMILY,7840.8,"36 Solstice Ln, Garner, NC 27529",Sold 07/15/2022,RECENTLY_SOLD,475900.0,https://photos.zillowstatic.com/fp/2ebd96ac9ace8c945e3757d1aeba31ef-p_e.jpg,480000,4.0,,-78.573715,35.620464,RECENTLY_SOLD,250040184,2597,-1,3.0,2498.0,USA,USD,sqft,True
2652,1657868400000,SINGLE_FAMILY,0.595,"295 Pierce Landing Dr LOT 85, Garner, NC 27529",Sold 07/15/2022,RECENTLY_SOLD,631000.0,https://photos.zillowstatic.com/fp/996d10e9a526ebb7a692275dd08ba2e3-p_e.jpg,462060,4.0,,-78.65027,35.68769,RECENTLY_SOLD,2062242429,2525,-1,3.0,2773.0,USA,USD,acres,True
2653,1657868400000,SINGLE_FAMILY,0.73,"217 Pierce Landing Dr LOT 90, Garner, NC 27529",Sold 07/15/2022,RECENTLY_SOLD,491100.0,https://photos.zillowstatic.com/fp/dc55d92379a71cbda9023111a834dfe3-p_e.jpg,459085,4.0,,-78.65027,35.68769,RECENTLY_SOLD,2066404861,2525,-1,3.0,2773.0,USA,USD,acres,True
2654,1657782000000,SINGLE_FAMILY,0.38,"808 Barefoot St, Garner, NC 27529",Sold 07/14/2022,RECENTLY_SOLD,289000.0,https://photos.zillowstatic.com/fp/a0293c1a190becd99e8f351cb65a0390-p_e.jpg,300000,3.0,,-78.61576,35.70054,RECENTLY_SOLD,6436445,1599,-1,2.0,1135.0,USA,USD,acres,True
2655,1657782000000,SINGLE_FAMILY,1.33,"1016 Spanish Moss Ln, Garner, NC 27529",Sold 07/14/2022,RECENTLY_SOLD,462500.0,https://photos.zillowstatic.com/fp/37e8b93875b9bcc019d3cbe88f40f525-p_e.jpg,480000,3.0,,-78.60925,35.631886,RECENTLY_SOLD,6554537,2125,-1,3.0,2277.0,USA,USD,acres,True
2656,1657782000000,SINGLE_FAMILY,9147.0,"401 Southerby Dr, Garner, NC 27529",Sold 07/14/2022,RECENTLY_SOLD,269800.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.69037628173828,-78.60885620117188&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=9hbG8mxPxMiQPlD-ztPiHLfM39Q=",280000,3.0,,-78.60886,35.690376,RECENTLY_SOLD,6565836,1895,-1,2.0,1160.0,USA,USD,sqft,True
2657,1657695600000,SINGLE_FAMILY,0.64,"407 Butler Dr, Garner, NC 27529",Sold 07/13/2022,RECENTLY_SOLD,410400.0,https://photos.zillowstatic.com/fp/4952d5c743bb8349cac526cc7bb49c77-p_e.jpg,426000,3.0,,-78.61614,35.705032,RECENTLY_SOLD,6385682,2094,-1,3.0,2369.0,USA,USD,acres,True
2658,1657695600000,SINGLE_FAMILY,10018.8,"783 Hay River St, Garner, NC 27529",Sold 07/13/2022,RECENTLY_SOLD,380600.0,https://photos.zillowstatic.com/fp/593347aa56e0861ec8b66fd0ce188673-p_e.jpg,395000,4.0,,-78.59432,35.72668,RECENTLY_SOLD,79887939,2050,-1,3.0,2088.0,USA,USD,sqft,True
2659,1657695600000,SINGLE_FAMILY,1.376,"26 Linden Ct, Garner, NC 27529",Sold 07/13/2022,RECENTLY_SOLD,555300.0,https://photos.zillowstatic.com/fp/e764d7fc3ed3d98d80eb775cbfacaffc-p_e.jpg,560000,4.0,,-78.59677,35.572033,RECENTLY_SOLD,121258544,3031,-1,3.0,3144.0,USA,USD,acres,True
2660,1657609200000,SINGLE_FAMILY,0.74,"108 Lakeview Ct, Garner, NC 27529",Sold 07/12/2022,RECENTLY_SOLD,347100.0,https://photos.zillowstatic.com/fp/cef0b0a87ddff3b8d0a16a34d6f028dc-p_e.jpg,350000,3.0,,-78.54751,35.59314,RECENTLY_SOLD,69101974,1768,-1,2.0,1438.0,USA,USD,acres,True
2661,1657609200000,SINGLE_FAMILY,6054.84,"301 Anton Way, Garner, NC 27529",Sold 07/12/2022,RECENTLY_SOLD,549600.0,https://photos.zillowstatic.com/fp/6c137ebc124c6b87f0371e14b2cbadcd-p_e.jpg,596080,6.0,,-78.54751,35.59314,RECENTLY_SOLD,2066870847,3495,-1,5.0,3917.0,USA,USD,sqft,True
2662,1657522800000,SINGLE_FAMILY,0.4699954086,"3725 Randell Rd, Garner, NC 27529",Sold 07/11/2022,RECENTLY_SOLD,269800.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.72977066040039,-78.61737823486328&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TAN5fYF1UN2O-5d8ZHH_0dtvXr8=",280000,6.0,,-78.61738,35.72977,RECENTLY_SOLD,6379619,1800,-1,2.0,1408.0,USA,USD,acres,True
2663,1657522800000,SINGLE_FAMILY,0.28,"203 Benson Rd, Garner, NC 27529",Sold 07/11/2022,RECENTLY_SOLD,260200.0,https://photos.zillowstatic.com/fp/270339b09740519277cc3d40168352eb-p_e.jpg,265000,3.0,,-78.61351,35.709263,RECENTLY_SOLD,6384076,1495,-1,1.0,1007.0,USA,USD,acres,True
2664,1657522800000,SINGLE_FAMILY,0.41,"915 Willow Vista Rd, Garner, NC 27529",Sold 07/11/2022,RECENTLY_SOLD,163800.0,https://photos.zillowstatic.com/fp/5e55522dd11199ad1e845d2e1b5868a9-p_e.jpg,170000,2.0,,-78.622856,35.71999,RECENTLY_SOLD,6387470,1500,-1,1.0,1200.0,USA,USD,acres,True
2665,1657522800000,SINGLE_FAMILY,8276.4,"216 Hay River St, Garner, NC 27529",Sold 07/11/2022,RECENTLY_SOLD,363300.0,https://photos.zillowstatic.com/fp/ed47a04b3b7096848567c2b112cf4192-p_e.jpg,376600,4.0,,-78.58983,35.720585,RECENTLY_SOLD,53462020,2005,-1,3.0,1949.0,USA,USD,sqft,True
2666,1657522800000,SINGLE_FAMILY,0.9199954086,"252 Southgate Dr, Garner, NC 27529",Sold 07/11/2022,RECENTLY_SOLD,248000.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.57752227783203,-78.56037902832031&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lydk29Ewp2EgiZg3acv1F92FAD4=",250000,3.0,,-78.56038,35.577522,RECENTLY_SOLD,69098110,1749,-1,2.0,1203.0,USA,USD,acres,True
2667,1657522800000,SINGLE_FAMILY,0.31,"86 Look Drive, Garner, NC 27529",Sold 07/11/2022,RECENTLY_SOLD,620000.0,https://photos.zillowstatic.com/fp/10fadc6f7893b2caa3024f8f4657f4ed-p_e.jpg,625000,4.0,,-78.55568,35.61571,RECENTLY_SOLD,304712490,3378,-1,4.0,3263.0,USA,USD,acres,True
2668,1657522800000,SINGLE_FAMILY,7405.2,"317 Anton Way, Garner, NC 27529",Sold 07/11/2022,RECENTLY_SOLD,607400.0,https://photos.zillowstatic.com/fp/4c072b8ff7bfe54914c9ff1c7349c093-p_e.jpg,586470,4.0,,-78.55568,35.61571,RECENTLY_SOLD,2066870760,2575,-1,4.0,3173.0,USA,USD,sqft,True
2669,1657263600000,SINGLE_FAMILY,0.9199954086,"2606 Buffaloe Rd, Garner, NC 27529",Sold 07/08/2022,RECENTLY_SOLD,472200.0,https://photos.zillowstatic.com/fp/510bae228652c9ec75197bd74ec62c78-p_e.jpg,490000,4.0,,-78.61777,35.6698,RECENTLY_SOLD,6443955,2199,-1,3.0,2378.0,USA,USD,acres,True
2670,1658991600000,SINGLE_FAMILY,0.29,"213 Gaffer St, Garner, NC 27529",Sold 07/28/2022,RECENTLY_SOLD,468900.0,https://photos.zillowstatic.com/fp/5ea78cbf3eb7a77b4f502ec8bb94ca10-p_e.jpg,487000,5.0,,-78.647766,35.684532,RECENTLY_SOLD,65331963,2800,-1,3.0,3269.0,USA,USD,acres,True
2671,1658991600000,SINGLE_FAMILY,0.552,"3940 State Highway 42 W, Garner, NC 27529",Sold 07/28/2022,RECENTLY_SOLD,290000.0,https://photos.zillowstatic.com/fp/5147a54476ca7df5326ad9981c0a2243-p_e.jpg,325000,2.0,,-78.53778,35.61694,RECENTLY_SOLD,69114342,1994,-1,2.0,1992.0,USA,USD,acres,True
2672,1658991600000,SINGLE_FAMILY,0.86,"205 Zachary Way, Garner, NC 27529",Sold 07/28/2022,RECENTLY_SOLD,358700.0,https://photos.zillowstatic.com/fp/3029e757467492bf70a8b3d4e7331d87-p_e.jpg,362500,3.0,,-78.545815,35.599068,RECENTLY_SOLD,69114917,1845,-1,2.0,1680.0,USA,USD,acres,True
2673,1658991600000,SINGLE_FAMILY,10018.8,"268 Axis Deer Ln, Garner, NC 27529",Sold 07/28/2022,RECENTLY_SOLD,529600.0,https://photos.zillowstatic.com/fp/4a7bdb9f5c0e541dd63c4a91c41aea20-p_e.jpg,550000,4.0,,-78.591576,35.66072,RECENTLY_SOLD,305127203,2969,-1,4.0,3320.0,USA,USD,sqft,True
2674,1658991600000,SINGLE_FAMILY,7143.84,"136 Buffaloe Springs St #35, Garner, NC 27529",Sold 07/28/2022,RECENTLY_SOLD,462000.0,https://photos.zillowstatic.com/fp/657a534d9fe69fb149dc17e835331d56-p_e.jpg,514000,4.0,,-78.591576,35.66072,RECENTLY_SOLD,2063372994,2350,-1,3.0,2537.0,USA,USD,sqft,True
2675,1658991600000,SINGLE_FAMILY,8712.0,"217 Potomac River St, Garner, NC 27529",Sold 07/28/2022,RECENTLY_SOLD,412000.0,https://photos.zillowstatic.com/fp/0de730170f1ef733922a971bf393d2d2-p_e.jpg,427880,3.0,,-78.591576,35.66072,RECENTLY_SOLD,2065736035,1930,-1,2.0,1582.0,USA,USD,sqft,True
2676,1658905200000,SINGLE_FAMILY,0.62,"901 Long Ave, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,399600.0,https://photos.zillowstatic.com/fp/6c17fe5a057b18cfde8db173a771965d-p_e.jpg,415000,3.0,,-78.59724,35.693333,RECENTLY_SOLD,6437121,2175,-1,2.0,2150.0,USA,USD,acres,True
2677,1658905200000,SINGLE_FAMILY,9583.2,"404 Westonridge Run, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,322600.0,https://photos.zillowstatic.com/fp/76a51855af3a4296ad7bc8efba20c3ab-p_e.jpg,335000,3.0,,-78.61828,35.718437,RECENTLY_SOLD,53454590,1781,-1,2.0,1348.0,USA,USD,sqft,True
2678,1658905200000,SINGLE_FAMILY,5662.8,"100 Heron Point Way, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,394900.0,https://photos.zillowstatic.com/fp/9e0d7f27dfb3e85c584be837f7a1d4ed-p_e.jpg,399000,3.0,,-78.573235,35.61493,RECENTLY_SOLD,245940415,1938,-1,3.0,1844.0,USA,USD,sqft,True
2679,1658905200000,SINGLE_FAMILY,9801.0,"417 Airedale Trl, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,514600.0,https://photos.zillowstatic.com/fp/522e38ccd35136fda360feb63848394f-p_e.jpg,520000,4.0,,-78.58629,35.589237,RECENTLY_SOLD,250040480,2808,-1,3.0,2970.0,USA,USD,sqft,True
2680,1658905200000,SINGLE_FAMILY,7840.0,"100 Orchard Peach Rd, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,514600.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.68772888183594,-78.63992309570312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=KIdj7bqsZBlIxndB61m0ozNEHE4=",531500,4.0,,-78.63992,35.68773,RECENTLY_SOLD,338498421,1425,-1,3.0,2970.0,USA,USD,sqft,True
2681,1658905200000,SINGLE_FAMILY,7100.28,"163 Majestic Oak Dr LOT 60, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,486300.0,https://photos.zillowstatic.com/fp/8d120092151b67f891e67ee24732d3cf-p_e.jpg,604299,5.0,,-78.63992,35.68773,RECENTLY_SOLD,2062522512,2594,-1,4.0,3037.0,USA,USD,sqft,True
2682,1658905200000,SINGLE_FAMILY,7753.68,"231 Majestic Oak Dr #195, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,500900.0,https://photos.zillowstatic.com/fp/3b2749aa94cd376f491bfde25c14bb77-p_e.jpg,530375,5.0,,-78.63992,35.68773,RECENTLY_SOLD,2063381080,2600,-1,4.0,3164.0,USA,USD,sqft,True
2683,1658905200000,SINGLE_FAMILY,0.32,"342 Anton Way, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,639200.0,https://photos.zillowstatic.com/fp/3c60b91da1235c2e5ad265bb4d60df6d-p_e.jpg,716080,6.0,,-78.63992,35.68773,RECENTLY_SOLD,2065534752,3499,-1,5.0,3917.0,USA,USD,acres,True
2684,1658905200000,SINGLE_FAMILY,0.528,"279 Pierce Landing Dr LOT 86, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,409500.0,https://photos.zillowstatic.com/fp/53f1640c6cd337b5d9f4c8f380a4a507-p_e.jpg,398525,4.0,,-78.63992,35.68773,RECENTLY_SOLD,2066404414,2199,-1,3.0,2141.0,USA,USD,acres,True
2685,1658905200000,SINGLE_FAMILY,0.588,"265 Pierce Landing Dr LOT 87, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,427100.0,https://photos.zillowstatic.com/fp/26383ce288e8abe6ebdcd72bf68b48cc-p_e.jpg,426695,4.0,,-78.63992,35.68773,RECENTLY_SOLD,2066404869,2275,-1,3.0,2419.0,USA,USD,acres,True
2686,1658905200000,SINGLE_FAMILY,6969.6,"312 Anton Way, Garner, NC 27529",Sold 07/27/2022,RECENTLY_SOLD,545300.0,https://photos.zillowstatic.com/fp/86b4584f6b74e8c3f084022b12f40386-p_e.jpg,594120,5.0,,-78.63992,35.68773,RECENTLY_SOLD,2066623736,2758,-1,4.0,3203.0,USA,USD,sqft,True
2687,1658818800000,SINGLE_FAMILY,0.2699954086,"1118 Poole Dr, Garner, NC 27529",Sold 07/26/2022,RECENTLY_SOLD,346700.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.69412612915039,-78.62344360351562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=LxyAxUa7RB6iymBG2asH11jWD9Q=",360000,5.0,,-78.62344,35.694126,RECENTLY_SOLD,6499757,1800,-1,2.5,1536.0,USA,USD,acres,True
2688,1658818800000,SINGLE_FAMILY,9583.2,"120 Villavista Trce, Garner, NC 27529",Sold 07/26/2022,RECENTLY_SOLD,298700.0,https://photos.zillowstatic.com/fp/88b8d4bfef2450c97f093d800509e065-p_e.jpg,310000,3.0,,-78.62191,35.71682,RECENTLY_SOLD,60536390,1774,-1,2.0,1320.0,USA,USD,sqft,True
2689,1658818800000,SINGLE_FAMILY,6969.6,"306 Anton Way, Garner, NC 27529",Sold 07/26/2022,RECENTLY_SOLD,453000.0,https://photos.zillowstatic.com/fp/961569fceb7b934be03657f149105d01-p_e.jpg,548530,4.0,,-78.62191,35.71682,RECENTLY_SOLD,2066623737,2244,-1,4.0,2407.0,USA,USD,sqft,True
2690,1658732400000,SINGLE_FAMILY,0.31,"611 Wakeland Dr, Garner, NC 27529",Sold 07/25/2022,RECENTLY_SOLD,260000.0,https://photos.zillowstatic.com/fp/8a6f28d551cdbc22b60e5c4df3e553ed-p_e.jpg,270000,3.0,,-78.600555,35.69313,RECENTLY_SOLD,6410684,1758,-1,2.0,1489.0,USA,USD,acres,True
2691,1658732400000,SINGLE_FAMILY,0.7099862259,"2002 Sherry Lynn Dr, Garner, NC 27529",Sold 07/25/2022,RECENTLY_SOLD,348000.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.59868621826172,-78.54999542236328&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=CVBPDuQPO0gIhT_T3sNh5MFDYnU=",351500,3.0,,-78.549995,35.598686,RECENTLY_SOLD,69129819,1880,-1,2.0,1617.0,USA,USD,acres,True
2692,1658732400000,SINGLE_FAMILY,0.41,"248 Meadowmist Drive, Garner, NC 27529",Sold 07/25/2022,RECENTLY_SOLD,464400.0,https://photos.zillowstatic.com/fp/e212954c4cd11c6edf58f1e681ecefe9-p_e.jpg,500000,4.0,,-78.587036,35.58522,RECENTLY_SOLD,125168206,2471,-1,3.0,2612.0,USA,USD,acres,True
2693,1658732400000,SINGLE_FAMILY,2178.0,"82 Polaris Ave, Garner, NC 27529",Sold 07/25/2022,RECENTLY_SOLD,312500.0,https://photos.zillowstatic.com/fp/1de0ac250cbd0804dd2de6ddd80c8b30-p_e.jpg,299900,3.0,,-78.580055,35.643486,RECENTLY_SOLD,305075836,1749,-1,3.0,1665.0,USA,USD,sqft,True
2694,1658732400000,SINGLE_FAMILY,0.71,"5031 Blendon Trl, Garner, NC 27529",Sold 07/25/2022,RECENTLY_SOLD,625900.0,https://photos.zillowstatic.com/fp/bc399292c95174171ba4b60441aad64e-p_e.jpg,650000,4.0,,-78.59526,35.63964,RECENTLY_SOLD,336864551,2895,-1,5.0,3621.0,USA,USD,acres,True
2695,1658732400000,SINGLE_FAMILY,0.71,"2002 Sherry Lynne Dr, Garner, NC 27529",Sold 07/25/2022,RECENTLY_SOLD,336400.0,https://photos.zillowstatic.com/fp/0ba7cc7757e4845f545ca8dcfb44aa04-p_e.jpg,351500,3.0,,-78.59526,35.63964,RECENTLY_SOLD,2062900126,1855,-1,2.0,1619.0,USA,USD,acres,True
2696,1658732400000,SINGLE_FAMILY,6969.6,"318 Anton Way, Garner, NC 27529",Sold 07/25/2022,RECENTLY_SOLD,477400.0,https://photos.zillowstatic.com/fp/56b8e97cfc9cf04095f5f2c7b81cab69-p_e.jpg,561760,4.0,,-78.59526,35.63964,RECENTLY_SOLD,2066630185,2450,-1,3.0,2561.0,USA,USD,sqft,True
2697,1658473200000,SINGLE_FAMILY,0.34,"1412 Old Buckhorn Rd, Garner, NC 27529",Sold 07/22/2022,RECENTLY_SOLD,322600.0,https://photos.zillowstatic.com/fp/674b9cfb076e10d327118e0a8fe50c24-p_e.jpg,350000,3.0,,-78.63733,35.706184,RECENTLY_SOLD,6460243,1754,-1,2.0,1282.0,USA,USD,acres,True
2698,1658473200000,SINGLE_FAMILY,1.43,"4106 Battle Field Dr, Garner, NC 27529",Sold 07/22/2022,RECENTLY_SOLD,380400.0,https://photos.zillowstatic.com/fp/d3666a5d114fe4a4310cfc587c86d567-p_e.jpg,395000,3.0,,-78.56694,35.664803,RECENTLY_SOLD,53460737,2194,-1,2.0,2346.0,USA,USD,acres,True
2699,1658473200000,SINGLE_FAMILY,0.68,"879 Sunrise Dr, Garner, NC 27529",Sold 07/22/2022,RECENTLY_SOLD,376300.0,https://photos.zillowstatic.com/fp/8b2782b2d8d9c5111e69519cc2647ca9-p_e.jpg,380000,3.0,,-78.525055,35.60104,RECENTLY_SOLD,69113602,2017,-1,3.0,2063.0,USA,USD,acres,True
2700,1658473200000,SINGLE_FAMILY,6534.0,"51 Nutmeg Ln, Garner, NC 27529",Sold 07/22/2022,RECENTLY_SOLD,392200.0,https://photos.zillowstatic.com/fp/afdcc5f00df9f208d37d4791eb84e844-p_e.jpg,396000,3.0,,-78.572365,35.61805,RECENTLY_SOLD,337080766,2029,-1,3.0,1840.0,USA,USD,sqft,True
2701,1658386800000,SINGLE_FAMILY,0.76,"200 Trail Of Merlin, Garner, NC 27529",Sold 07/21/2022,RECENTLY_SOLD,293800.0,https://photos.zillowstatic.com/fp/8039443d43e36c19df614206b4c328ee-p_e.jpg,305000,3.0,,-78.55,35.678654,RECENTLY_SOLD,6384003,1599,-1,2.0,1144.0,USA,USD,acres,True
2702,1658386800000,SINGLE_FAMILY,0.42,"10758 Cleveland Rd, Garner, NC 27529",Sold 07/21/2022,RECENTLY_SOLD,203100.0,https://photos.zillowstatic.com/fp/cc08fe05e0aa959cebc46a70a915f79d-p_e.jpg,205000,2.0,,-78.5502,35.584225,RECENTLY_SOLD,69112875,1500,-1,2.0,0.0,USA,USD,acres,True
2703,1658386800000,SINGLE_FAMILY,8276.4,"160 Majestic Oak Dr LOT 96, Garner, NC 27529",Sold 07/21/2022,RECENTLY_SOLD,492300.0,https://photos.zillowstatic.com/fp/c5fa63a547c75b172335ded11ea650e7-p_e.jpg,654000,5.0,,-78.5502,35.584225,RECENTLY_SOLD,2062527007,2594,-1,4.0,3037.0,USA,USD,sqft,True
2704,1658386800000,SINGLE_FAMILY,7143.84,"132 Buffaloe Springs St #36, Garner, NC 27529",Sold 07/21/2022,RECENTLY_SOLD,506700.0,https://photos.zillowstatic.com/fp/c58a92c095eb886890afb4e40c785d5d-p_e.jpg,545000,4.0,,-78.5502,35.584225,RECENTLY_SOLD,2063372258,2350,-1,3.0,2537.0,USA,USD,sqft,True
2705,1658386800000,SINGLE_FAMILY,7710.12,"182 Hazy Hills Ln, Garner, NC 27529",Sold 07/21/2022,RECENTLY_SOLD,473800.0,https://photos.zillowstatic.com/fp/bd76a227af3d46fdadf531d47d826224-p_e.jpg,535925,4.0,,-78.5502,35.584225,RECENTLY_SOLD,2065764235,2450,-1,3.0,2472.0,USA,USD,sqft,True
2706,1658300400000,SINGLE_FAMILY,0.34,"2014 Ford Gates Dr, Garner, NC 27529",Sold 07/20/2022,RECENTLY_SOLD,346700.0,https://photos.zillowstatic.com/fp/7c05e7e99b6a9464f471bf5f1ca0c265-p_e.jpg,360000,3.0,,-78.63839,35.70566,RECENTLY_SOLD,6456742,1804,-1,2.0,1492.0,USA,USD,acres,True
2707,1658300400000,SINGLE_FAMILY,0.69,"188 Susan Dr, Garner, NC 27529",Sold 07/20/2022,RECENTLY_SOLD,396300.0,https://photos.zillowstatic.com/fp/0c6173bc4e9390a377c9f7a2f5e62f7d-p_e.jpg,400000,3.0,,-78.602425,35.572132,RECENTLY_SOLD,69088319,2199,-1,3.0,2091.0,USA,USD,acres,True
2708,1658300400000,SINGLE_FAMILY,6969.6,"101 Quiet Refuge Ln, Garner, NC 27529",Sold 07/20/2022,RECENTLY_SOLD,324600.0,https://photos.zillowstatic.com/fp/f81665f2d151e93e7059e4f6a1ac5189-p_e.jpg,337000,3.0,,-78.62136,35.720413,RECENTLY_SOLD,80208056,1794,-1,2.0,1375.0,USA,USD,sqft,True
2709,1658300400000,SINGLE_FAMILY,4.9,"2929 Wall Store Rd #0, Garner, NC 27529",Sold 07/20/2022,RECENTLY_SOLD,332700.0,https://photos.zillowstatic.com/fp/57a8225c177482fae7f07d42a1ce8e98-p_e.jpg,600000,2.0,,-78.62136,35.720413,RECENTLY_SOLD,2065716414,1694,-1,2.0,1278.0,USA,USD,acres,True
2710,1660201200000,SINGLE_FAMILY,3.51,"1105 Woodbrook Way, Garner, NC 27529",Sold 08/11/2022,RECENTLY_SOLD,914600.0,https://photos.zillowstatic.com/fp/9222765201f821b80f2c56862b07d735-p_e.jpg,950000,4.0,,-78.61928,35.649227,RECENTLY_SOLD,6478477,4042,-1,5.0,6404.0,USA,USD,acres,True
2711,1660201200000,SINGLE_FAMILY,0.3,"21 Stonemoor Cir, Garner, NC 27529",Sold 08/11/2022,RECENTLY_SOLD,474300.0,https://photos.zillowstatic.com/fp/1bab05f5e2f1d275287c3a355478ea14-p_e.jpg,480000,4.0,,-78.576065,35.61034,RECENTLY_SOLD,82806600,2583,-1,4.0,3209.0,USA,USD,acres,True
2712,1660201200000,SINGLE_FAMILY,0.29,"224 Tallowwood Drive, Garner, NC 27529",Sold 08/11/2022,RECENTLY_SOLD,539100.0,https://photos.zillowstatic.com/fp/d6465fe1d848305c8fd779642e9bfbb2-p_e.jpg,560000,4.0,,-78.59529,35.675205,RECENTLY_SOLD,125226763,2703,-1,3.0,3750.0,USA,USD,acres,True
2713,1660201200000,SINGLE_FAMILY,0.78,"56 Brookford Ct, Garner, NC 27529",Sold 08/11/2022,RECENTLY_SOLD,410000.0,https://photos.zillowstatic.com/fp/e37b6c500f67db19234d7f23208db7c1-p_e.jpg,415000,4.0,,-78.514496,35.57225,RECENTLY_SOLD,250040680,2222,-1,3.0,2192.0,USA,USD,acres,True
2714,1660114800000,SINGLE_FAMILY,0.44,"113 Thimble Way, Garner, NC 27529",Sold 08/10/2022,RECENTLY_SOLD,459500.0,https://photos.zillowstatic.com/fp/1fdd92da955f91488c42e4af19d1e47e-p_e.jpg,465000,4.0,,-78.577614,35.590496,RECENTLY_SOLD,239896614,2503,-1,3.0,2259.0,USA,USD,acres,True
2715,1660114800000,SINGLE_FAMILY,9147.6,"330 Anton Way, Garner, NC 27529",Sold 08/10/2022,RECENTLY_SOLD,532800.0,https://photos.zillowstatic.com/fp/211392c6fe495e87145161cd159dfd52-p_e.jpg,691000,4.0,,-78.577614,35.590496,RECENTLY_SOLD,2065534784,2895,-1,4.0,3173.0,USA,USD,sqft,True
2716,1660028400000,SINGLE_FAMILY,0.3799816345,"409 Longview St, Garner, NC 27529",Sold 08/09/2022,RECENTLY_SOLD,207000.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.71517562866211,-78.60832214355469&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FXUPOGMwnlmY4d14te-kIIYN2VU=",215000,4.0,,-78.60832,35.715176,RECENTLY_SOLD,6388339,1754,-1,1.5,1170.0,USA,USD,acres,True
2717,1660028400000,SINGLE_FAMILY,0.83,"373 Black Angus Dr, Garner, NC 27529",Sold 08/09/2022,RECENTLY_SOLD,400700.0,https://photos.zillowstatic.com/fp/5bfdfd29dc8562893d6986e8529ce6be-p_e.jpg,405305,3.0,,-78.5666,35.585827,RECENTLY_SOLD,69107120,2125,-1,3.0,2185.0,USA,USD,acres,True
2718,1660028400000,SINGLE_FAMILY,1.73,"1009 Olive Dr, Garner, NC 27529",Sold 08/09/2022,RECENTLY_SOLD,326100.0,https://photos.zillowstatic.com/fp/fd6dd5a6f01cb8bc562bf17d7c4052ea-p_e.jpg,330000,3.0,,-78.57012,35.57571,RECENTLY_SOLD,69107582,1745,-1,2.0,1216.0,USA,USD,acres,True
2719,1660028400000,SINGLE_FAMILY,0.31,"253 Kaspurr Dr, Garner, NC 27529",Sold 08/09/2022,RECENTLY_SOLD,450600.0,https://photos.zillowstatic.com/fp/f153cbcb4d32667467fc0b84b3a14e83-p_e.jpg,456000,3.0,,-78.53021,35.62647,RECENTLY_SOLD,239896958,2455,-1,3.0,2379.0,USA,USD,acres,True
2720,1660028400000,SINGLE_FAMILY,2178.0,"136 Woodford Reserve Ct, Garner, NC 27529",Sold 08/09/2022,RECENTLY_SOLD,349500.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.705596923828125,-78.59140014648438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=JjnXlAYFEdzkcBMFzYZ6IuBP1oo=",363000,3.0,,-78.5914,35.705597,RECENTLY_SOLD,338501159,1849,-1,3.0,2379.0,USA,USD,sqft,True
